date	p_key	part_max	part_min	etype_name	etype_cat	eorg_name	eorg_cat	etheme	eremarks	etype_ischurch	etype_isdemo
1990-01-18	185	400	0	kA	kA	kA	kA			1	0
1989-11-08	186	3000	0	kA	kA	kA	kA			1	0
1990-01-15	187	1000	0	kA	kA	Schüler	Schule	Für die Abschaffung des Russischunterrichtes.		1	0
1990-01-16	187	0	0	Warnstreik	Warnstreik	kA	kA	Gegen die Restaurierung alter Machtverhältnisse.		0	0
1990-01-24	187	0	0	kA	kA	kA	kA			1	0
1989-11-18	188	350	300	Bittgottesdienst	Kirche	kA	kA	Umweltprobleme		1	1
1989-10-19	189	3000	1500	kA	kA	kA	kA		Demonstration zur Kreisdienststelle des MfS.	1	1
1989-10-26	189	3500	400	kA	kA	kA	kA	"Neue Männer braucht der Staat"		1	1
1989-11-02	189	4000	0	kA	kA	kA	kA			1	1
1989-11-09	189	5000	2500	kA	kA	kA	kA			1	0
1989-11-16	189	5000	0	kA	kA	kA	kA			1	0
1989-11-30	189	4000	0	Friedensgebet	Kirche	kA	kA			1	1
1989-12-07	189	5000	0	kA	kA	kA	kA			1	0
1989-12-14	189	2500	0	kA	kA	kA	kA			1	1
1989-12-21	189	350	0	kA	kA	kA	kA			1	0
1990-01-15	189	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-15	189	15000	0	kA	kA	kA	kA			1	0
1990-01-16	189	0	0	Warnstreik	Warnstreik	kA	kA	Gegen die Restaurierung alter Machtverhältnisse.		0	0
1990-01-17	189	5000	0	Friedensgebet	Kirche	Neues Forum	Partei	Gegen die Zahlung von Überbrückungsgelder für ehemalige MfS-Angehörige.		1	1
1990-01-18	189	2000	0	kA	kA	kA	kA	Für die Auflösung der SED-PDS und des MfS.		1	1
1990-01-25	189	1500	0	Gottesdienst	Kirche	kA	kA	Für die Wiedervereinigung und die Ablösung des Kreisstaatsanwaltes.		1	1
1990-02-01	189	3000	0	Wahlkundgebung	Wahlkundgebung	SPD	Partei			0	0
1990-02-08	189	500	0	kA	kA	kA	kA			1	0
1990-02-22	189	2000	0	kA	kA	kA	kA			1	0
1989-10-07	1	4000	0	kA	kA	kA	kA		Die Polizei schreitet dagegen ein, es kommt zu zahlreichen festnahmen.	1	0
1989-10-08	1	1500	0	kA	kA	kA	kA		Die Polizei schreitet dagegen ein und nimmt zahlreiche Teilnehmer fest.	1	0
1989-10-11	1	0	0	kA	kA	Studenten	Hochschule	Für Reformen im Hochschulwesen.	Vor der Mensa-Nord der Humboldt-Universität.	1	0
1989-10-16	1	3000	0	kA	kA	kA	kA	Für die Zulassung des Neuen Forum, freie Wahlen und Presse- und Meinungsfreiheit.		1	0
1989-10-21	1	1200	0	Menschenkette	Menschenkette/Mahnwache	kA	kA	Für die Freilassung der Inhaftierten vom 7.10.1989 in Berlin.		1	0
1989-10-23	1	5000	2000	kA	kA	kA	kA	Es wird gefordert mehrere Kanditaten für das Amt des Staatsoberhautes aufzustellen und diesen frei wählen zu können.		1	1
1989-10-24	1	12000	0	kA	kA	kA	kA	Gegen die Wahl von Egon Krenz zum Staatsratsvorsitzenden.		1	0
1989-10-25	1	400	250	Informationsveranstaltung	Dialog/Info	kA	kA		Die Demonstranten werden von der Polizei aufgehalten, als sie zum Palast der Republik demonstrieren wollen.	1	1
1989-10-28	1	30	0	kA	kA	kA	kA	Protest vor der Prager Botschaft gegen die Maßnahmen der Prager Regierung in der CSSR.		0	0
1989-10-29	1	22000	0	unbekannt	unbekannt	kA	kA		Sonntagsgespräch mit Oberbürgermeister Krack	0	0
1989-10-30	1	600	0	Mahnwache	Menschenkette/Mahnwache	kA	kA		Demonstration zur CSSR-Botschaft.	1	1
1989-10-31	1	200	0	kA	kA	kA	kA	Für die Freilassung der Inhaftierten in der CSSR.	Demonstration vom Alexanderplatz zur Botschaft der CSSR, an der Mühlendammbrücke werden die Demonstranten von der Polzei aufgehalten.	1	0
1990-01-15	254	210000	150000	kA	kA	kA	kA			1	0
1989-11-07	1	1000	0	kA	kA	kA	kA	"Wahlbetrüger vor Gericht" und für eine freie Kommunahlwahl.		1	0
1989-11-08	1	14000	0	kA	kA	SED	Partei			0	0
1989-11-09	1	150	0	kA	kA	kA	kA	Zur Erinnerung an die Progromnacht.		1	0
1990-03-01	254	200000	0	Wahlkundgebung	Wahlkundgebung	Allianz für Deutschland	Angehörige Staat		Kundgebung mit Helmut Kohl.	0	0
1989-11-15	1	150	0	kA	kA	Berliner Künstlerverbände	Künstler	Demonstration vor der Rumänischen Botschaft, für die Solidarität mit dem Rumänischen Volk.		1	0
1989-11-16	1	400	0	kA	kA	FDJ	Partei	Es wird der Rücktritt des Zentralrates der FDJ gefordert.		0	0
1989-11-17	1	10000	8000	kA	kA	Studenten	Hochschule	"Nieder mit den Stalinismus"		1	0
1989-11-19	1	5000	0	kA	kA	Künstler und Kulturschaffende	Künstler			1	0
1989-11-20	1	400	0	kA	kA	kA	kA	Kundgebung vor der Botschaft der SR Rumänien bei der die "Freiheit für Rumänien" gefordert wird.		1	0
1989-11-20	1	500	0	Gottesdienst	Kirche	kA	kA	Für die Solidarität mit den Bürgern Rumäniens.		1	1
1989-11-21	1	25	0	kA	kA	kA	kA	Vor dem Kulturzentrum der CSSR wird gegen den Polizeieinsatz vom 17.11.1989 in Prag protestiert.		1	0
1989-11-25	1	120	0	kA	kA	Antifa	Antifaschisten	Gegen das Auftreten von Neonazis in der DDR.	Demonstration führt zur Ständigen Vertretung der BRD.	1	0
1989-11-26	1	35	0	kA	kA	kA	kA	"Freiheit für alle Völker"	Demonstration zur Botschaft der CSSR.	1	0
1989-11-30	1	100	0	kA	kA	kA	kA	Es wird die Rückgabe der Solidaritätsgelder der FDJ gefordert.		1	0
1989-12-02	1	400	0	kA	kA	Schüler	Schule	Für eine schnelle Bildungsreform.		1	0
1989-12-02	1	3000	0	kA	kA	SED	Partei	Für eine radikale Erneuerung der Partei.		0	0
1989-12-03	1	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-03	1	4000	0	kA	kA	Kreisleitung der SED der Akademie der Wissenschaften	Wissenschaft	Für die sofortige Absetzung der Politbüromitglieder.		0	0
1989-12-06	1	50	0	kA	kA	kA	kA	Demonstranten übergeben der Bezirksverwaltung des MfS eine Petition.		1	0
1989-12-06	1	2000	0	kA	kA	Mitglieder des FDGB	Gewerkschaft	Für die Erhöhung der Verantwortung des FDGB.		0	0
1989-12-07	1	2000	0	kA	kA	Initiative Freies Wahlrecht	Bürgerinitiative	Gegen die Wahlfälschung am 7.5.1989.	80 Personen demonstrieren zur Bezirksverwaltung des MfS und wollen eine Petition übergeben.	1	0
1989-12-09	1	5000	1000	kA	kA	Akademie der Wissenschaften	Hochschule			0	0
1989-12-10	1	1500	0	kA	kA	Neues Forum	Partei	Demonstration zum Tag der Menschenrechte, gegen Wiedervereinigung, Neofaschismus und Ausländerfeindlichkeit.		1	0
1989-12-11	1	500	0	kA	kA	Grüne Liga	Partei	"Landesweiter Aufruf für Umwelt und Gesundheit"		1	0
1989-12-12	1	1000	500	kA	kA	Angehörige der Volkspolizei	Angehörige Staat	Für eine Erneuerung auch in der Volkspolizei.		0	0
1989-12-13	1	1500	0	kA	kA	Lehrer, Schüler, Eltern	Schule	Für eine Veränderungen im Bildungswesen.	Gleichzeitig findet eine Demonstration in Pankow, wegen des schlechten Straßenzustandes statt.	1	0
1989-12-15	1	450	0	kA	kA	kA	kA	Demonstration zur Rumänischen Botschaft.		1	0
1989-12-16	1	0	0	kA	kA	Schüler	Schule			1	0
1989-12-18	1	0	0	Schweigemarsch	Marsch	kA	kA	Schweigemarsch für die Opfer des Stalinismus.		1	0
1989-12-19	1	50000	25000	kA	kA	kA	kA	gegen Wiedervereinigung		1	0
1989-12-21	1	4000	2000	kA	kA	kA	kA	Demonstration führt zur Rumänischen Botschaft.		1	0
1989-12-23	1	500	0	kA	kA	kA	kA	"Solidarität mit Rumänien"		1	0
1989-12-30	1	200	0	kA	kA	DFD	Partei	"gegen Neonanzismus"		0	0
1990-03-14	319	320000	0	Wahlkundgebung	Wahlkundgebung	Allianz für Deutschland	Angehörige Staat		Kundgebung mit Helmut Kohl.	0	0
1990-01-07	1	1000	0	Fahrraddemonstration	Demonstration	Grüne Liga	Partei	Für bessere Bedingungen im Fahrradverkehr.		1	0
1990-01-09	1	600	300	kA	kA	kA	kA			1	0
1990-01-11	1	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-11	1	20000	10000	Menschenkette	Menschenkette/Mahnwache	oppositionelle Gruppen	Bürgerinitiative	Auflösung des MfS und Umwandlung des  SED-PDS Eigentum in Volkseigentum.	Menschenkette findet vor der Volkskammer statt.	1	0
1990-01-12	1	0	0	kA	kA	Taxifahrer	Angehörige Wirtschaft	Für gleiche Chancen aller Parteien und demokratischen Vereinigungen.		1	0
1990-01-14	1	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-14	1	30000	20000	kA	kA	kA	kA	Karl-Liebknecht - Rosa Luxemburg Demonstration		1	0
1990-01-14	1	100000	0	kA	kA	SPD	Partei			0	0
1990-01-15	1	100000	0	kA	kA	Neues Forum	Partei		Demonstration zur  Zentrale des MfS die gestürmt wird.	1	0
1990-01-16	1	0	0	Warnstreik	Warnstreik	kA	kA	Gegen die Restaurierung alter Machtverhältnisse.		0	0
1990-01-16	1	1000	0	kA	kA	Gewerkschaftsorganisation des Wohnungsbaukombinates	Gewerkschaft	Es wird die Vollbeschäftigung aller Mitarbeiter gefordert.		0	0
1990-01-17	1	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-19	1	400	0	kA	kA	Mitarbeiter des Gesundheitswesens	Angehörige Öffentlicher Dienst	Für eine Lohnerhöhung für Mitarbeiter im Gesundheitswesen.		1	0
1990-01-20	1	1000	0	kA	kA	Gewerkschaft	Gewerkschaft	Für eine unabhängige Industriegewerkschaft.		0	0
1990-01-20	1	4000	0	kA	kA	unabhängiger Ärzteverband	Wissenschaft	Für den Rücktritt des Ministers für Gesundheitswesen und für bessere Arbeitsbedingungen.		0	0
1990-01-21	1	800	0	kA	kA	Mitarbeiter des Handels	Angehörige Wirtschaft	Für bessere Lebens- und Arbeitsbedingungen.		1	0
1990-01-22	1	500	0	kA	kA	kA	kA		Die neuen Parteien und Plattformen stellen sich vor.	0	0
1990-01-23	1	20000	0	kA	kA	Private Händler und Handwerker	Angehörige Wirtschaft	Für bessere Entfaltungsmöglichkeiten des privaten Handwerks.		1	0
1990-01-24	1	1500	0	kA	kA	Lehrlinge	Angehörige Wirtschaft	Für die Erhöhung des Lehrlingsgeldes und die Abschaffung des Staatsbürgerkundeunterrichtes.		1	0
1990-01-25	1	200	0	kA	kA	Studenten	Hochschule	Für bessere Studienbedingungen.		1	0
1990-01-26	1	900	0	kA	kA	kA	kA			1	0
1990-01-29	1	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-29	1	600	0	kA	kA	Bürgerkomitee	Bürgerinitiative			1	0
1990-01-30	1	300	0	kA	kA	Antifa	Antifaschisten	Antifa-Tag "Nie wieder Faschismus"		1	0
1990-01-31	1	3000	0	kA	kA	Lehrlinge	Angehörige Wirtschaft	Für bessere Lernbedingungen.		1	0
1990-02-01	1	50	0	kA	kA	Mitarbeiter des Gesundheitswesens	Angehörige Öffentlicher Dienst	Für die Erhöhung der Löhne im Gesundheitswesen.		1	0
1990-02-01	1	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-02-03	1	2000	0	kA	kA	kA	kA			1	0
1990-02-04	1	3500	0	Fahrraddemonstration	Demonstration	Grüne Liga	Partei	Für mehr und bessere Radwege.		1	0
1990-02-06	1	100	0	kA	kA	kA	kA			1	0
1990-02-08	1	20	0	kA	kA	kA	kA	Gegen die Verschleppung der Ermittlungsverfahren vom 7.- 8.10 1989.	Demonstration findet vor dem Volkspolizei Revier im Prenzlauer Berg statt.	1	0
1990-02-09	1	2000	1400	kA	kA	kA	kA	Demonstration gegen Sozialabbau.	Demonstration findet vor dem Bildungsministerium statt.	1	0
1990-02-10	1	200	0	kA	kA	Personen aus Prenzlau/Neubrandenburg	Einzelperson	Vor der Botschaft der UdSSR wird die Schließung des Hubschrauberlandeplatzes der sowjetischen Streitkräfte gefordert.		1	0
1990-02-13	1	1000	0	kA	kA	Frauenverband	Bürgerinitiative			0	0
1990-02-14	1	0	0	kA	kA	Volkspolizisten	Angehörige Staat	Nie wieder Staatsbüdel einer Partei, sondern nur noch Volkspolizei.		1	0
1990-02-14	1	600	0	kA	kA	Mitarbeiter des Wartungspersonals Flughafen Berlin-Schönefeld	Angehörige Wirtschaft	Für bessere Arbeits- und Lebensbedingungen.		1	0
1990-02-22	1	20000	0	kA	kA	kA	kA	Für mehr soziale Sicherheit.		1	0
1990-02-24	1	50000	0	kA	kA	kA	kA	Für eine souveräne DDR.		0	0
1990-02-25	1	500	0	kA	kA	Freundeskreis Wehrdienstverweigerer	Bürgerinitiative	Für die Abschaffung der Wehrpflicht.		1	0
1990-03-04	1	0	0	kA	kA	kA	kA	Demonstration gegen Sozialabbau.		1	0
1990-03-12	1	0	0	Wahlkundgebung	Wahlkundgebung	PDS	Partei			0	0
1990-03-13	1	0	0	Wahlkundgebung	Wahlkundgebung	SPD	Partei		Kundgebung mit Bernhard Vogel, Walter Momper, Egon Bahr, Horst Ehmke und Johannes Rau.	0	0
1990-03-14	1	1000	0	Wahlkundgebung	Wahlkundgebung	SPD	Partei			0	0
1990-03-29	1	10000	0	kA	kA	kA	kA	"Keine Stasi Funktionäre in der Volkskammer"		1	0
1990-04-01	1	50	0	kA	kA	Vereinigte Linke	Partei	"Freiheit für Littauen"	Demonstration findet an der Sowjetischen Botschaft statt.	1	0
1990-04-01	1	1000	0	Blockade	Protestaktion	Grüne Partei	Partei	Für die Sperrung des Müggelsees für Motorbote.	Demonstration findet am Müggelsee statt.	1	0
1990-04-01	1	5000	0	Fahrraddemonstration	Demonstration	kA	kA			1	0
1990-04-02	1	0	0	kA	kA	kA	kA	Für die Auflösung des MfS.		1	0
1990-04-02	1	3000	0	kA	kA	Studenten der Humbold Universität	Hochschule	Für die Schaffung von Arbeitsplätzen nach dem Studium.		1	0
1990-04-05	1	40000	0	kA	kA	kA	kA	Für soziale Sicherheit.		1	0
1990-04-06	1	1000	0	kA	kA	Bauarbeiter	Angehörige Wirtschaft			1	0
1990-04-12	1	2000	0	kA	kA	Bauern	Angehörige Landwirtschaft			0	0
1990-04-19	1	500	0	kA	kA	Bauarbeiter	Angehörige Wirtschaft			1	0
1990-04-21	1	30	0	kA	kA	kA	kA	Für die Einstellung des scharfen Schießens und des Nachtschießend auf dem sowjetischen Truppenübungsplatz.	Es demonstrieren Bürger aus Byhlen/Lübben und Drachhausen/Cottbus vor der Botschaft der UdSSR.	1	0
1990-04-22	1	2500	0	kA	kA	Frauen	Bürgerinitiative	Gegen die Einführung des § 218.		1	0
1990-04-24	1	2000	0	kA	kA	Liga für Völkerfreundschaft	DDR Organisation			1	0
1990-04-26	1	1000	0	kA	kA	Mitarbeiter Landwirtschaftlicher Betriebe	Angehörige Landwirtschaft	Für den Erhalt der Arbeitsplätze.		1	0
1989-12-09	2	500	0	kA	kA	Bauern	Angehörige Landwirtschaft	Gegen den weiteren Wohnungsbau in der Gemeinde.		1	0
1989-11-12	3	60	0	Fürbittgottesdienst	Kirche	kA	kA	Reisefreiheit		1	1
1989-12-11	4	150	0	kA	kA	kA	kA			1	0
1990-01-17	5	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1989-12-13	190	600	0	kA	kA	kA	kA			1	0
1990-01-29	191	1500	0	kA	kA	kA	kA			1	0
1990-03-01	191	0	0	kA	kA	kA	kA	Für die Umwandlung der örtlichen FDGB-Schule in ein Ferienheim.		1	0
1989-11-06	192	450	0	Informationsveranstaltung	Dialog/Info	kA	kA	Für die Ablösung des 1. Sekretär der SED-Kreisleitung.		1	1
1989-11-13	192	600	0	kA	kA	kA	kA			1	0
1989-11-18	192	1000	250	kA	kA	kA	kA			1	0
1989-12-02	192	600	0	kA	kA	kA	kA			1	0
1989-10-06	193	50	0	kA	kA	kA	kA		Die Menschen demonstrieren vor der Kirche. Der Pfarrer der Stephaniekirche überzeugt die Demonstranten davon, lieber in die Kirche zu kommen.	1	0
1989-10-07	193	16	0	kA	kA	kA	kA		Die Polizei schreitet ein und nimmt 2 Jugendliche fest.	1	0
1989-10-24	193	750	0	Friedensgebet	Kirche	kA	kA			1	1
1989-11-17	193	3000	0	Bittgottesdienst	Kirche	kA	kA			1	1
1989-12-13	193	4000	0	kA	kA	kA	kA			1	0
1990-01-15	193	10000	0	kA	kA	kA	kA			1	0
1990-01-27	193	300	0	kA	kA	kA	kA			1	0
1989-10-23	194	0	0	Gebet	Kirche	kA	kA	Es wird die Schließung der Bezirksparteischule der SED gefordert.		1	1
1989-12-02	194	350	0	kA	kA	kA	kA			1	0
1989-10-30	195	1000	0	Friedensgebet	Kirche	kA	kA		Demonstration zur SED-Kreisleitung.	1	1
1989-11-03	195	15000	13000	kA	kA	kA	kA	Für freie Wahlen und die Zulassung eines zivilen Ersatzdienstes.	Dialogveranstaltung auf dem Karl-Marx-Platz.	0	0
1989-11-06	195	4000	2000	Friedensgebet	Kirche	kA	kA	Es wird der Rücktritt des 1. Sekretär der SED Kreisleitung gefordert.	Demonstration zur SED-Kreisleitung und zum MfS.	1	1
1989-11-10	195	5000	0	kA	kA	kA	kA		Dialogveranstaltung auf dem Marx-Engels-Platz.	0	0
1989-11-13	195	800	0	Friedensgebet	Kirche	kA	kA			1	1
1989-11-20	195	800	600	Friedensgebet	Kirche	kA	kA	Für freie Wahlen und die Zulassung des Neuen Forum.		1	1
1989-11-27	195	1200	0	Friedensgebet	Kirche	kA	kA		Demonstration zum Rathaus und zur MfS Kreisdienststelle.	1	1
1989-12-03	195	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-04	195	3500	0	Friedensgebet	Kirche	kA	kA	Für die Wiedervereinigung Deutschlands.		1	1
1989-12-06	195	0	0	kA	kA	Neues Forum	Partei		Versiegelung der Kreidienststelle des MfS.	0	0
1989-12-11	195	3500	0	Friedensgebet	Kirche	kA	kA			1	1
1990-01-16	195	0	0	Warnstreik	Warnstreik	kA	kA	Gegen die Restaurierung alter Machtverhältnisse.		0	0
1990-01-22	195	10000	0	kA	kA	kA	kA			1	0
1990-01-29	195	4000	0	kA	kA	kA	kA			1	0
1990-02-05	195	4000	0	kA	kA	kA	kA			1	0
1990-02-22	195	160	0	kA	kA	kA	kA			1	0
1989-11-05	196	4000	0	Friedensgebet	Kirche	kA	kA		Demonstration an der Kreisdienststelle des MfS vorbei.	1	1
1989-11-07	196	1000	0	kA	kA	kA	kA			1	0
1989-11-12	196	1500	1200	Friedensgebet	Kirche	kA	kA	Umwelt		1	1
1989-11-14	196	0	0	Gottesdienst	Kirche	kA	kA			1	1
1989-11-19	196	350	0	Friedensgebet	Kirche	Bürgerinitiative Bitterfeld	Bürgerinitiative	Demonstration gegen das MfS.		1	1
1989-11-26	196	200	0	kA	kA	kA	kA	Für die Überprüfung der Ereignisse des 17.Juni 1953 und die Rehabilitierung der Betroffenen Opfer.		0	0
1989-12-03	196	0	0	kA	kA	kA	kA			1	0
1990-04-05	196	0	0	kA	kA	kA	kA			1	0
1989-10-25	197	450	400	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-11-01	197	500	0	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-11-08	197	0	0	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-11-15	197	300	0	kA	kA	kA	kA			1	1
1989-11-29	197	300	0	Gebet für Erneuerung	Kirche	kA	kA	Demonstration gegen SED und MfS.		1	1
1990-01-18	197	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-31	197	150	0	kA	kA	kA	kA			1	0
1990-03-14	197	0	0	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-10-07	198	0	0	kA	kA	kA	kA			1	0
1989-10-20	198	1400	800	Gottesdienst	Kirche	kA	kA	Für Meinungs- Reise- und Pressefreiheit.		1	1
1989-10-27	198	30000	8000	Gebet für Erneuerung	Kirche	kA	kA	Für freie Wahlen und die Zulassung des Neuen Forum.	Da am Rathausplatz keine Lautsprecheranlagen vorhanden waren, ging man zum offenen Forum zurück in die Johanniskirche.	1	1
1989-11-03	198	70000	10000	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-11-10	198	15000	0	Gebet für Erneuerung	Kirche	kA	kA	Für die Abschaffung des Führungsanspruches der SED.		1	1
1989-11-17	198	4000	0	Gebet für Erneuerung	Kirche	kA	kA		Anschließend findet eine Dialogveranstaltung in der Johanniskirche statt.	1	1
1989-11-24	198	4000	3000	Gebet für Erneuerung	Kirche	kA	kA	Für die Auflösung des MfS.	Anschließend findet eine Dialogveranstaltung in der Johanniskirche statt.	1	1
1989-12-01	198	5000	3000	Gebet für Erneuerung	Kirche	kA	kA	Für die Auflösung der SED.	Anschließend findet eine Dialogveranstaltung in der Johanniskirche mit 1.000 Teilnehmer statt.	1	1
1989-12-08	198	10000	0	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-12-15	198	2000	0	Gebet für Erneuerung	Kirche	kA	kA		Anschließend findet eine offene Dialogveranstaltung in der Johanniskirche statt.	1	1
1990-01-05	198	5000	0	kA	kA	Neues Forum	Partei	Für ein  neues Wehrdienstgesetz und gegen die Zahlung von Überbrückungsgelder an ehemalige MfS-Beamte.		1	0
1990-01-12	198	20000	0	Gebet für Erneuerung	Kirche	kA	kA	Die neuen Parteien stellen sich vor.		1	1
1990-01-19	198	6000	5000	Gebet für Erneuerung	Kirche	kA	kA	Es stellen sich die neuen Parteien vor.		1	1
1990-01-22	198	0	0	kA	kA	Schüler	Schule	Für die Abschaffung des Russischunterrichtes.		1	0
1990-01-26	198	0	0	Gebet für Erneuerung	Kirche	kA	kA	Auf dem Marktplatz stellen sich die neuen Parteien vor.		1	1
1990-01-27	198	600	0	kA	kA	kA	kA			1	0
1990-01-31	198	0	0	Waffenvernichtung	Protestaktion	kA	kA		Auf Beschluß des Runden Tisches werden auf dem Gelände der Volksarmee 1.500 Maschinenpistolen vernichtet.	0	0
1990-02-02	198	1200	0	kA	kA	kA	kA			1	0
1990-02-09	198	0	0	Gebet für Erneuerung	Kirche	kA	kA			1	1
1990-02-16	198	5000	0	Gebet für Erneuerung	Kirche	CDU	Partei		Kundgebung mit Heiner Geißler.	0	1
1990-02-18	198	1000	0	Wahlkundgebung	Wahlkundgebung	CDU	Partei			0	0
1990-03-01	198	0	0	Wahlkundgebung	Wahlkundgebung	Bund freier Demokraten	Partei		Kundgebung mit Hans-Dietrich Genscher.	0	0
1990-03-02	198	1500	0	Gebet für Erneuerung	Kirche	Allianz für Deutschland	Angehörige Staat		Kundgebung mit Alfred Dregger.	0	1
1990-03-14	198	300	0	kA	kA	kA	kA			1	0
1990-03-29	198	0	0	kA	kA	Neues Forum	Partei	Für die Überprüfung aller Volkskammerabgeordneten auf MfS-Mitarbeit.		0	0
1989-10-31	199	1000	0	kA	kA	kA	kA			1	1
1989-11-04	199	700	0	kA	kA	kA	kA	Es wurde die Legalität der SDP und des Neuen Forum gefordert.		1	0
1989-11-18	199	350	250	kA	kA	kA	kA			1	0
1990-01-23	199	500	0	kA	kA	kA	kA			1	0
1990-02-02	199	50	0	kA	kA	kA	kA			1	0
1990-03-14	199	200	0	kA	kA	kA	kA			1	0
1990-01-21	200	800	0	kA	kA	kA	kA	"Rettet unser Dorf vor der Auskohlung"		1	0
1989-10-29	201	300	0	kA	kA	kA	kA	Für die Zulassung des Neuen Forum.		1	0
1989-11-05	201	4000	0	Friedensgebet	Kirche	Neues Forum	Partei	Für die Ablösung des 1. Sekretär der Kreisleitung der SED.		1	1
1989-11-12	201	2000	0	Schweigemarsch	Marsch	kA	kA			1	0
1989-11-19	201	1500	0	kA	kA	kA	kA			1	0
1989-12-03	201	400	0	kA	kA	Neues Forum	Partei	Für die Auflösung der Kampfgruppen und der Offenlegung der Arbeit des MfS.		0	0
1989-12-10	201	500	0	kA	kA	kA	kA	Es wird eine Amnestie für alle politischen Gefangenen gefordert.		1	0
1989-10-07	202	100	0	kA	kA	kA	kA		Die Polizei schreitet dagegen ein und nimmt 48 Teilnehmer fest.	1	1
1989-10-09	202	2000	600	Schweigedemonstration	Demonstration	kA	kA	"Gewaltfrei widerstehen. Schweigen für Leipzig. Schweigen für Reformen. Schweigen fürs Hierbleiben"	Die Polizei schreitet dagegen ein und nimmt 39 Teilnehmer fest.	1	0
1989-10-10	202	0	0	Mahnwache	Menschenkette/Mahnwache	kA	kA	Es wird die Freilassung der Inhaftierten gefordert.		1	1
1989-10-16	202	5000	1500	Schweigedemonstration	Demonstration	kA	kA	Gewaltfreiheit für unsere Stadt, Zulassung des Neuen Forum, freie Wahlen und Presse- und Meinungsfreiheit.	Anschließend finden Diskussionveranstaltungen in 2 Kirchen statt.	1	0
1989-10-23	202	10000	7000	Gebet	Kirche	kA	kA		Gleichzeitig findet ein offener Dialog auf dem Marktplatz mit Mitgliedern der SED-Bezirksleitung statt.	1	1
1989-10-26	202	7300	0	kA	kA	kA	kA	Für eine Änderung der Medienpolitik und der Machtstrukturen, für Versammlungs- und Redefreiheit.		0	0
1989-10-28	202	50	0	kA	kA	kA	kA		Frauen mit Ihren Kindern fordern Gewaltfreiheit.	1	0
1989-10-30	202	80000	20000	Fürbittgebet	Kirche	kA	kA	Für einen konsequenten Umweltschutz.		1	1
1989-11-02	202	10000	7000	kA	kA	kA	kA			1	0
1989-11-06	202	80000	60000	Gebet für unser Land	Kirche	kA	kA	Es wird der Rücktritt des SED Bezirkschef Böhme gefordert.	Die Dialogveranstaltung findet auf dem Marktplatz statt.	1	1
1989-11-12	202	1000	0	Friedensdekade	Kirche	kA	kA			1	1
1989-11-13	202	8000	3000	kA	kA	kA	kA	Für freie Wahlen und gegen die SED mit der Forderung "Nimm deinen Hut SED und geh".		1	0
1989-11-17	202	4000	0	Gebet	Kirche	kA	kA			1	1
1989-11-20	202	100000	25000	kA	kA	Neues Forum	Partei	Für eine unumkehrbare Erneuerung der Gesellschaft.		1	0
1989-11-22	202	5000	0	kA	kA	SED	Partei	Für eine konsequente Erneuerung der Partei.		0	0
1989-11-27	202	50000	30000	kA	kA	kA	kA	Für spürbare Reformen, Neuwahlen und wirksamen Umweltschutz.		1	0
1989-12-01	202	2000	0	Gebet	Kirche	kA	kA			1	1
1989-12-04	202	20000	0	kA	kA	Neues Forum	Partei	Für die Auflösung des MfS und der Kampfgruppen.		1	0
1989-12-05	202	0	0	kA	kA	kA	kA		Besetzung der Kreisdiensstelle des MfS.	0	0
1989-12-07	202	800	0	kA	kA	kA	kA			1	0
1989-12-09	202	1000	0	kA	kA	kA	kA			1	0
1989-12-11	202	35000	5000	kA	kA	SDP	Partei	"Umweltschutz und Gesundheitswesen"		1	0
1989-12-14	202	5000	0	kA	kA	kA	kA			1	0
1989-12-17	202	0	0	kA	kA	kA	kA			1	0
1990-01-08	202	0	0	kA	kA	Neues Forum	Partei	"Stasi raus", "Nieder mit der SED"		1	0
1990-01-09	202	0	0	kA	kA	Handwerker	Angehörige Wirtschaft	Für gleichberechtigte und freie Entwicklung ihres Berufsstandes.		1	0
1990-01-14	202	0	0	kA	kA	kA	kA	Karl Liebknecht - Rosa Luxemburg Demonstration		1	0
1990-01-15	202	0	0	kA	kA	Neues Forum	Partei	Für den Abbau der Machtposition der SED-PDS.		1	0
1990-01-18	202	3000	0	kA	kA	Sportler	Sport	"Auch wir Sportler sind das Volk"		1	0
